code_naf,code_rome,name,desc
23.31Z,F1102,Architecte d'intérieur,Assistant décorateur / Assistante décoratrice d'intérieur (code OGR:11260) libelle:Assistant décorateur / Assistante décoratrice d'intérieur
73.12Z,F1102,Architecte d'intérieur,Concepteur(trice) aménageur(se) d'espaces intérieurs (code OGR:12809) libelle:Concepteur aménageur / Conceptrice aménageuse d'espaces intérieurs
62.02A,F1102,Architecte d'intérieur,Conseiller / Conseillère en architecture (code OGR:13406) libelle:Conseiller / Conseillère en architecture
43.39Z,F1102,Architecte d'intérieur,Décorateur ensemblier / Décoratrice ensemblière (code OGR:13905) libelle:Décorateur ensemblier / Décoratrice ensemblière
71.11Z,F1102,Architecte d'intérieur,Designer / Designeuse d'environnement (code OGR:13994) libelle:Designer / Designeuse d'environnement
86.10Z,F1103,Diagnostiqueur / Diagnostiqueuse immobilier,Diagnostiqueur / Diagnostiqueuse bâtiment (code OGR:14162) libelle:Diagnostiqueur / Diagnostiqueuse bâtiment
86.10Z,F1103,Diagnostiqueur / Diagnostiqueuse immobilier,Diagnostiqueur / Diagnostiqueuse construction amiante (code OGR:14163) libelle:Diagnostiqueur / Diagnostiqueuse construction amiante
62.02B,F1103,Diagnostiqueur / Diagnostiqueuse immobilier,Diagnostiqueur(se) performance énergétique bâtiment (code OGR:38153) libelle:Diagnostiqueur / Diagnostiqueuse performance énergétique bâtiment
14.31Z,F1103,Diagnostiqueur / Diagnostiqueuse immobilier,Opérateur / Opératrice de repérage amiante (code OGR:17158) libelle:Opérateur / Opératrice de repérage amiante
58.21Z,F1103,Diagnostiqueur / Diagnostiqueuse immobilier,Responsable technique diagnostic du bâtiment (code OGR:19201) libelle:Responsable technique diagnostic du bâtiment
74.90B,F1103,Diagnostiqueur / Diagnostiqueuse immobilier,Technicien / Technicienne de diagnostics immobiliers (code OGR:19754) libelle:Technicien / Technicienne de diagnostics immobiliers
86.10Z,F1103,Diagnostiqueur / Diagnostiqueuse immobilier,Technicien(ne) de diagnostics techniques du bâtiment (code OGR:19755) libelle:Technicien / Technicienne de diagnostics techniques du bâtiment
43.99E,F1103,Diagnostiqueur / Diagnostiqueuse immobilier,Technicien / Technicienne de la construction (code OGR:19779) libelle:Technicien / Technicienne de la construction
58.14Z,F1103,Diagnostiqueur / Diagnostiqueuse immobilier,Technicien / Technicienne diagnostics amiante (code OGR:19989) libelle:Technicien / Technicienne diagnostics amiante
95.12Z,F1103,Diagnostiqueur / Diagnostiqueuse immobilier,Technicien(ne) chargé(e) de diagnostics en amiante (code OGR:19684) libelle:Technicien chargé / Technicienne chargée de diagnostics en amiante
95.21Z,F1103,Diagnostiqueur / Diagnostiqueuse immobilier,Technicien(ne) chargé(e) de diagnostics immobiliers (code OGR:19685) libelle:Technicien chargé / Technicienne chargée de diagnostics immobiliers
58.14Z,F1103,Diagnostiqueur / Diagnostiqueuse immobilier,Technicien(ne) diagnostiqueur(se) en immobilier (code OGR:19990) libelle:Technicien diagnostiqueur / Technicienne diagnostiqueuse en immobilier
38.31Z,F1104,Dessinateur-projeteur / Dessinatrice-projeteuse de la construction,Dessinateur / Dessinatrice d'aménagements extérieurs (code OGR:14016) libelle:Dessinateur / Dessinatrice d'aménagements extérieurs
82.99Z,F1104,Dessinateur-projeteur / Dessinatrice-projeteuse de la construction,Dessinateur / Dessinatrice des travaux publics (code OGR:14028) libelle:Dessinateur / Dessinatrice des travaux publics
58.11Z,F1104,Dessinateur-projeteur / Dessinatrice-projeteuse de la construction,Dessinateur / Dessinatrice d'études du BTP (code OGR:14031) libelle:Dessinateur / Dessinatrice d'études du BTP
38.31Z,F1104,Dessinateur-projeteur / Dessinatrice-projeteuse de la construction,Dessinateur / Dessinatrice d'exécution du BTP (code OGR:14036) libelle:Dessinateur / Dessinatrice d'exécution du BTP
41.10C,F1104,Dessinateur-projeteur / Dessinatrice-projeteuse de la construction,Dessinateur / Dessinatrice du bâtiment (code OGR:14041) libelle:Dessinateur / Dessinatrice du bâtiment
47.91A,F1104,Dessinateur-projeteur / Dessinatrice-projeteuse de la construction,Dessinateur / Dessinatrice du BTP (code OGR:14042) libelle:Dessinateur / Dessinatrice du BTP
38.31Z,F1104,Dessinateur-projeteur / Dessinatrice-projeteuse de la construction,Dessinateur / Dessinatrice en aménagements intérieurs (code OGR:14044) libelle:Dessinateur / Dessinatrice en aménagements intérieurs
38.31Z,F1104,Dessinateur-projeteur / Dessinatrice-projeteuse de la construction,Dessinateur / Dessinatrice en béton armé (code OGR:14049) libelle:Dessinateur / Dessinatrice en béton armé
77.32Z,F1104,Dessinateur-projeteur / Dessinatrice-projeteuse de la construction,Dessinateur / Dessinatrice en génie civil (code OGR:14059) libelle:Dessinateur / Dessinatrice en génie civil
46.77Z,F1104,Dessinateur-projeteur / Dessinatrice-projeteuse de la construction,Dessinateur / Dessinatrice en métallerie (code OGR:14071) libelle:Dessinateur / Dessinatrice en métallerie
73.12Z,F1104,Dessinateur-projeteur / Dessinatrice-projeteuse de la construction,Dessinateur / Dessinatrice en Voirie Réseaux Divers (VRD) (code OGR:14081) libelle:Dessinateur / Dessinatrice en Voirie Réseaux Divers (VRD)
95.25Z,F1104,Dessinateur-projeteur / Dessinatrice-projeteuse de la construction,Dessinateur / Dessinatrice paysagiste (code OGR:14087) libelle:Dessinateur / Dessinatrice paysagiste
38.31Z,F1104,Dessinateur-projeteur / Dessinatrice-projeteuse de la construction,Dessinateur métreur / Dessinatrice métreuse (code OGR:14086) libelle:Dessinateur métreur / Dessinatrice métreuse
47.91A,F1104,Dessinateur-projeteur / Dessinatrice-projeteuse de la construction,Dessinateur vérificateur / Dessinatrice vérificatrice du BTP (code OGR:14091) libelle:Dessinateur vérificateur / Dessinatrice vérificatrice du BTP
38.31Z,F1104,Dessinateur-projeteur / Dessinatrice-projeteuse de la construction,Dessinateur-projeteur / Dessinatrice-projeteuse du BTP (code OGR:14105) libelle:Dessinateur-projeteur / Dessinatrice-projeteuse du BTP
18.20Z,F1104,Dessinateur-projeteur / Dessinatrice-projeteuse de la construction,Dessinateur(trice)-projeteur(se) en génie climatique (code OGR:38342) libelle:Dessinateur-projeteur / Dessinatrice-projeteuse en génie climatique
71.11Z,F1104,Dessinateur-projeteur / Dessinatrice-projeteuse de la construction,Dessinateur-projeteur / Dessinatrice-projeteuse en urbanisme (code OGR:14134) libelle:Dessinateur-projeteur / Dessinatrice-projeteuse en urbanisme
58.19Z,F1104,Dessinateur-projeteur / Dessinatrice-projeteuse de la construction,Projeteur / Projeteuse béton armé (code OGR:18197) libelle:Projeteur / Projeteuse béton armé
46.19B,F1104,Dessinateur-projeteur / Dessinatrice-projeteuse de la construction,Projeteur / Projeteuse Voirie Réseaux Divers (VRD) (code OGR:18201) libelle:Projeteur / Projeteuse Voirie Réseaux Divers (VRD)
71.12A,F1105,Géologue,Géochimiste (code OGR:15251) libelle:Géochimiste
71.12A,F1105,Géologue,Géodésien / Géodésienne (code OGR:15252) libelle:Géodésien / Géodésienne
43.12A,F1105,Géologue,Géologue de chantier (code OGR:15255) libelle:Géologue de chantier
58.19Z,F1105,Géologue,Géologue en recherche prospective (code OGR:15256) libelle:Géologue en recherche prospective
71.12A,F1105,Géologue,Géologue minier / Géologue minière (code OGR:15257) libelle:Géologue minier / Géologue minière
50.20Z,F1105,Géologue,Géologue pétrolier / Géologue pétrolière (code OGR:15258) libelle:Géologue pétrolier / Géologue pétrolière
74.30Z,F1105,Géologue,Géologue prospecteur / Géologue prospectrice (code OGR:15259) libelle:Géologue prospecteur / Géologue prospectrice
71.12A,F1105,Géologue,Géologue-topographe (code OGR:15260) libelle:Géologue-topographe
71.12A,F1105,Géologue,Ingénieur / Ingénieure géologue (code OGR:15810) libelle:Ingénieur / Ingénieure géologue
91.03Z,F1105,Géologue,Sondeur / Sondeuse de gisement (code OGR:509989) libelle:Sondeur / Sondeuse de gisement
91.03Z,F1105,Géologue,Sondeur / Sondeuse géologue (code OGR:19454) libelle:Sondeur / Sondeuse géologue
01.46Z,F1105,Géologue,Sondeur / Sondeuse (sol ou eau) (code OGR:509990) libelle:Sondeur / Sondeuse (sol ou eau)
56.29B,F1106,Ingénieur / Ingénieure d'études de prix BTP,Chef / Cheffe de bureau d'études en BTP (code OGR:12073) libelle:Chef / Cheffe de bureau d'études en BTP
58.11Z,F1106,Ingénieur / Ingénieure d'études de prix BTP,Directeur / Directrice études de prix BTP (code OGR:509830) libelle:Directeur / Directrice études de prix BTP
41.10C,F1106,Ingénieur / Ingénieure d'études de prix BTP,Ingénieur / Ingénieure bâtiment (code OGR:15590) libelle:Ingénieur / Ingénieure bâtiment
41.10C,F1106,Ingénieur / Ingénieure d'études de prix BTP,Ingénieur / Ingénieure de chantier du bâtiment (code OGR:509831) libelle:Ingénieur / Ingénieure de chantier du bâtiment
73.11Z,F1106,Ingénieur / Ingénieure d'études de prix BTP,Ingénieur / Ingénieure des travaux publics (code OGR:15690) libelle:Ingénieur / Ingénieure des travaux publics
73.11Z,F1106,Ingénieur / Ingénieure d'études de prix BTP,Ingénieur / Ingénieure des travaux publics de l'Etat (code OGR:15691) libelle:Ingénieur / Ingénieure des travaux publics de l'Etat
72.19Z,F1106,Ingénieur / Ingénieure d'études de prix BTP,Ingénieur / Ingénieure d'études béton armé (code OGR:15701) libelle:Ingénieur / Ingénieure d'études béton armé
58.14Z,F1106,Ingénieur / Ingénieure d'études de prix BTP,Ingénieur / Ingénieure d'études BTP (code OGR:15702) libelle:Ingénieur / Ingénieure d'études BTP
90.03A,F1106,Ingénieur / Ingénieure d'études de prix BTP,Ingénieur / Ingénieure ouvrages d'art (code OGR:38491) libelle:Ingénieur / Ingénieure ouvrages d'art
72.19Z,F1106,Ingénieur / Ingénieure d'études de prix BTP,Ingénieur / Ingénieure technique et études de prix (code OGR:15902) libelle:Ingénieur / Ingénieure technique et études de prix
43.12A,F1106,Ingénieur / Ingénieure d'études de prix BTP,Ingénieur / Ingénieure travaux terrassement (code OGR:38492) libelle:Ingénieur / Ingénieure travaux terrassement
41.10C,F1106,Ingénieur / Ingénieure d'études de prix BTP,Ingénieur-conseil / Ingénieure-conseil en bâtiment (code OGR:509829) libelle:Ingénieur-conseil / Ingénieure-conseil en bâtiment
41.10B,F1106,Ingénieur / Ingénieure d'études de prix BTP,Officier / Officière de maîtrise d'œuvre BTP (code OGR:17019) libelle:Officier / Officière de maîtrise d'œuvre BTP
47.41Z,F1106,Ingénieur / Ingénieure d'études de prix BTP,Responsable de projet BTP (code OGR:18826) libelle:Responsable de projet BTP
41.10B,F1106,Ingénieur / Ingénieure d'études de prix BTP,Responsable de travaux immobiliers (code OGR:18889) libelle:Responsable de travaux immobiliers
43.31Z,F1107,Géomètre-topographe,Dessinateur / Dessinatrice topographe (code OGR:14090) libelle:Dessinateur / Dessinatrice topographe
71.12A,F1107,Géomètre-topographe,Géomètre (code OGR:15262) libelle:Géomètre
71.12A,F1107,Géomètre-topographe,Géomètre du BTP (code OGR:510788) libelle:Géomètre du BTP
71.12A,F1107,Géomètre-topographe,Géomètre expert / Géomètre experte (code OGR:15264) libelle:Géomètre expert / Géomètre experte
71.12A,F1107,Géomètre-topographe,Géomètre expert foncier (code OGR:403714) libelle:Géomètre expert foncier
71.12A,F1107,Géomètre-topographe,Géomètre IGN (code OGR:510787) libelle:Géomètre IGN
71.12A,F1107,Géomètre-topographe,Géomètre-arpenteur / Géomètre-arpenteuse (code OGR:510786) libelle:Géomètre-arpenteur / Géomètre-arpenteuse
71.12A,F1107,Géomètre-topographe,Géomètre-topographe du bâtiment (code OGR:15266) libelle:Géomètre-topographe du bâtiment
71.12A,F1107,Géomètre-topographe,Ingénieur / Ingénieure géomètre (code OGR:15811) libelle:Ingénieur / Ingénieure géomètre
23.61Z,F1107,Géomètre-topographe,Ingénieur / Ingénieure topographe (code OGR:15907) libelle:Ingénieur / Ingénieure topographe
18.13Z,F1107,Géomètre-topographe,Photogrammètre-topographe (code OGR:17699) libelle:Photogrammètre-topographe
58.29B,F1107,Géomètre-topographe,Topographe (code OGR:20367) libelle:Topographe
63.99Z,F1108,Métreur / Métreuse de la construction,Métreur / Métreuse (code OGR:16650) libelle:Métreur / Métreuse
41.10C,F1108,Métreur / Métreuse de la construction,Métreur / Métreuse bâtiment (code OGR:16651) libelle:Métreur / Métreuse bâtiment
63.99Z,F1108,Métreur / Métreuse de la construction,Métreur / Métreuse du BTP (code OGR:16652) libelle:Métreur / Métreuse du BTP
43.32A,F1108,Métreur / Métreuse de la construction,Métreur / Métreuse en charpente et menuiserie bois (code OGR:16653) libelle:Métreur / Métreuse en charpente et menuiserie bois
35.11Z,F1108,Métreur / Métreuse de la construction,Métreur / Métreuse en électricité (code OGR:16654) libelle:Métreur / Métreuse en électricité
77.32Z,F1108,Métreur / Métreuse de la construction,Métreur / Métreuse en génie climatique et sanitaire (code OGR:16655) libelle:Métreur / Métreuse en génie climatique et sanitaire
43.99B,F1108,Métreur / Métreuse de la construction,Métreur / Métreuse en métallerie et construction métallique (code OGR:16656) libelle:Métreur / Métreuse en métallerie et construction métallique
81.30Z,F1108,Métreur / Métreuse de la construction,Métreur / Métreuse en réhabilitation de l'habitat (code OGR:16657) libelle:Métreur / Métreuse en réhabilitation de l'habitat
63.99Z,F1108,Métreur / Métreuse de la construction,Métreur / Métreuse gros œuvre (code OGR:16658) libelle:Métreur / Métreuse gros œuvre
63.99Z,F1108,Métreur / Métreuse de la construction,Métreur / Métreuse second œuvre (code OGR:16659) libelle:Métreur / Métreuse second œuvre
43.12B,F1108,Métreur / Métreuse de la construction,Métreur / Métreuse travaux publics (code OGR:16660) libelle:Métreur / Métreuse travaux publics
63.99Z,F1108,Métreur / Métreuse de la construction,Métreur-concepteur / Métreuse-conceptrice (code OGR:16661) libelle:Métreur-concepteur / Métreuse-conceptrice
63.99Z,F1108,Métreur / Métreuse de la construction,Métreur-vérificateur / Métreuse-vérificatrice (code OGR:16662) libelle:Métreur-vérificateur / Métreuse-vérificatrice
71.12A,F1109,Assistant / Assistante géomètre,Aide-géomètre-topographe (code OGR:10876) libelle:Aide-géomètre-topographe
43.91A,F1109,Assistant / Assistante géomètre,Arpenteur / Arpenteuse (code OGR:11145) libelle:Arpenteur / Arpenteuse
71.12A,F1109,Assistant / Assistante géomètre,Opérateur / Opératrice géomètre (code OGR:17234) libelle:Opérateur / Opératrice géomètre
71.12A,F1109,Assistant / Assistante géomètre,Opérateur / Opératrice géomètre-topographe (code OGR:17235) libelle:Opérateur / Opératrice géomètre-topographe
